Index,Peak Name,Group,P1,P1,P1,P2,P2,P2,P3,P3,P3,P4,P4,P4,P5,P5,P5,P6,P6,P7,P7,P8,P8,P8,P9,P9,P9,P10,P10,P10,P11,P11,P11,C1,C1,C1,C2,C2,C2,C3,C3,C3,C4,C4,C4,C5,C5,C5,C6,C6,C6,C7,C7,C7,C8,C8,C8,C9,C9,C9
2197,gi|29568111,myosin regulatory light polypeptide 9 isoform a [Homo sapiens],4164159.98483674,3936919.21887335,2697546.83518689,6646705.89114524,6304539.70017325,5379653.20723349,9430835.126157,6838511.21980678,8013867.52425407,9887860.04639062,9863232.56367384,8407316.35075135,7213599.40071763,8386595.74378799,8056293.93068298,4774018.06350843,4607594.40516981,4756516.11608228,4859943.87524939,5335193.91531618,5739424.56001979,5708529.83793331,9785444.64060508,10903176.2481578,11881037.3919942,5744054.75093863,7590960.75403547,6654853.15710527,4388923.71775951,4008469.56687989,4455276.4945742,12905049.7775577,10987132.4870668,11607549.1089988,18116420.2088232,19446865.0164678,13274593.8492271,6861621.30962413,6785058.15559829,7075602.99202837,7890552.49261665,7543143.47580488,9824226.8368946,5040476.04454392,4387892.93238001,5376201.31824876,7367685.63223198,7094995.99860256,7542151.45624347,5314586.107644,5053363.88978324,5031741.19158381,4014591.5450368,3758378.98539857,3918083.99739407,18632235.4430018,21149804.5983118,20956538.5215285
2198,gi|21618344,signal transducer and activator of transcription 5B [Homo sapiens],502291.251704759,500918.699950263,493642.72404769,399056.700244859,448964.108562413,416085.599489425,460823.80556579,356198.122772915,325179.903739281,409791.087457469,371852.055188106,295554.225471057,370526.521385362,459145.407798879,356332.896219485,571523.059891515,614941.463805823,475456.373623621,459880.749520537,501459.845082958,517241.089154698,482607.423495238,501805.548227117,516264.906394435,665976.180298534,511551.454810469,565052.823295065,596147.415787175,523949.044650929,508698.782994895,436323.938557935,362339.134542913,228771.03032146,288770.30666715,347450.323694454,427762.375779183,421160.876139426,490956.755584728,420028.698536681,498450.789810915,373194.132782712,347492.009938246,396787.191553867,551737.810739425,573706.614792843,557338.81017302,520355.883478478,481926.770332366,404227.044536386,324549.338607917,413425.257461962,288739.440507131,602751.120622777,520335.959573277,553799.657830323,330995.009651899,373820.370980123,410067.710625698
2199,gi|321117267,HSPE1-MOB4 protein [Homo sapiens],1388340.73710088,1387467.91374574,1471524.49804108,1454861.81893329,1386868.85853175,1216697.37729509,2018874.25396059,1878413.45421953,1769750.36009428,1143011.40679,1109497.50019336,1041163.62323355,1072717.60885609,899739.267663014,614458.976690128,1342025.23600456,657539.065156978,1231101.50411396,1199378.38966613,872492.336831039,739016.491486896,849354.278105655,1259111.97804941,1444380.14785449,1408359.82257943,723981.574148548,791583.891320965,803006.692943153,1114956.05840519,1216277.37985746,1118285.96660434,1237655.04604322,1387285.4115298,1387604.28541769,1666229.94514229,1517412.73423397,1656495.4404072,987796.467307089,997829.747824161,955117.917632955,1374589.78095289,1499796.41028112,1614525.45794546,1265612.75050111,1544457.49866417,1430686.69166588,1023000.51595153,1166152.03372372,822459.473372645,1860684.35116792,1383536.78852111,1559422.60933896,1006610.54349515,1262629.13988694,1408155.9552577,1188264.27272974,1308458.7095801,959598.24426684
2200,gi|7706563,ras-related protein Rab-8B [Homo sapiens],3770338.19573027,3410302.94232532,3423151.12778079,1763777.95003734,1807127.50503622,2149090.86120753,1391522.87795682,1270062.76129596,1226896.46140335,1741019.0972567,1771380.97671229,1576316.52453781,1074620.00908801,1064768.64729217,1143799.01346336,2869679.22845284,1923387.10486082,2231876.72246569,2124674.21141671,2127324.12134411,2018642.43595627,2023680.0559781,1580239.98833034,1512894.0130574,1592354.63655229,4023772.81923774,3354653.32628391,3165167.04698063,3497093.52463222,3263069.28276439,2475036.12448157,1120081.85572689,1262228.0748227,1341553.5094842,2708736.49773645,2418553.47165338,2600251.37083883,2285792.28410766,2859967.99338273,2704928.15827572,1537724.02833157,1516776.97145537,1727104.19487877,3395036.05696719,3332085.49300116,3322136.9732802,2683866.20561587,2417249.62443103,2805552.47324343,1426460.54326457,1625801.98734782,1584826.27119413,3284301.19859847,3359108.11895279,3577508.30737778,1961644.92674381,2021686.77906333,2208411.85800615
2201,gi|4502209,ADP-ribosylation factor 5 [Homo sapiens],463024.775819101,442570.955060774,530312.988908768,240706.641169927,432322.247176592,219442.461277351,172917.196384226,314367.82377608,175736.704801367,250526.969514109,143227.962799236,124379.979355033,298417.269942676,321775.645829038,394541.971256313,739300.476164953,490660.024884553,364040.191054496,248945.675574389,223219.414448296,207604.758416093,215729.620298808,104119.85560375,339516.437118667,341563.827092951,333212.283229087,383309.9553124,473943.306333248,682571.408094473,925170.977822585,780593.695664818,186979.856401513,212338.586532584,151318.093476792,436454.584096583,169337.664476932,133817.007167421,188934.391600624,250205.804761152,237034.303991962,150290.773085138,292313.63885974,124017.547741683,435621.5382569,342203.996293697,389437.337424138,431636.231704297,182360.081950706,244099.459907322,191514.658980677,306164.182040465,294602.033957032,592259.718560916,743322.767645104,636204.899618007,543129.340672563,613073.874503937,502757.674942454
2202,gi|82659107,ras-related protein Rab-4B [Homo sapiens],1090827.81325981,1128255.83674909,1007226.9429308,454875.3079261,425562.072182537,533238.240196999,394046.271225462,358891.190116626,414689.739994336,483353.685174722,590332.803171768,543433.431721035,129530.671169466,376628.373042122,319442.013522278,569096.740897441,260005.785076435,661817.296884407,625609.104221207,601043.831565265,601444.288917805,570941.394651787,326476.581287151,477766.520794196,340052.515552888,1109353.33774027,1190971.87592282,547726.952698965,1118520.16016676,991964.165434364,350208.374129698,358400.818101521,374881.281107482,394343.991113203,986357.163742664,869864.230775883,1055588.35563625,547148.141047188,970811.556816046,953746.946073519,589785.515760943,500882.907536297,596499.613763704,1070343.24247805,1039790.25158941,1104036.48117219,1024915.72166417,466866.586820094,1024955.70827043,311434.811884591,567410.275527148,369065.98636563,1300474.38724127,1213642.72844974,1242280.48459894,720778.572495894,743831.208771432,828150.865880446
2203,gi|4502205,ADP-ribosylation factor 4 [Homo sapiens],160987.703125589,285457.11597696,187667.309689489,295474.261686541,303487.636065687,279542.27555182,323237.744226236,352203.983104716,328383.696594781,251631.146876189,224119.384877315,233824.999885835,493326.111183094,536190.922383075,537447.079809421,245686.129327935,493936.077981573,200405.701833662,246342.42470908,272840.547926644,275129.520601303,279861.229455301,102997.602928407,177927.40582985,114233.273495496,214073.259623127,244618.900203134,227291.374849426,262413.0121498,299836.400789323,195355.54794204,82157.2717248814,126514.525098276,66802.8979939063,163111.865883902,137226.401430338,126396.436692931,192905.941030222,165160.439966613,217655.941701735,103409.09633462,112759.624259293,109301.953435011,223993.386977999,179143.647052371,201877.67239137,214630.476232017,177758.807918069,194829.155684862,105294.279133542,143006.797900729,142986.387093868,173207.583439447,173347.532206994,189524.275164475,75925.5621245526,165001.991905603,92752.0616612453
2204,gi|7705827,GTP-binding protein SAR1b [Homo sapiens],230438.011393731,588078.294670039,532952.113180673,160437.9867088,167843.830245755,212082.549498413,295166.919927873,246697.663698933,324681.037607659,593837.481994369,472315.037310478,433300.431935426,274087.013252315,181972.247692377,213602.570057483,281486.549427812,196140.895674977,714074.399067697,569439.549329023,241847.065958593,188427.788915845,202430.338946723,457338.77123692,434820.828354187,417601.182827885,726608.500829954,716387.634530336,711798.028269355,534043.071638841,645387.55567258,524615.924544702,527685.990158714,470008.175044972,414131.496607754,476174.772672125,531460.885971816,340478.155832577,757236.372834748,699958.71573819,660289.925999374,407646.905114105,487042.566092969,541384.838166308,717767.119110169,650406.774824898,888316.755811415,735967.894088058,753936.438623413,650538.831274294,582831.448969373,436067.705257068,365660.287127635,594422.014586953,574953.165912671,601569.443976421,381779.580809877,452205.038803811,418614.476239861
2205,gi|4504255,histone H2A.Z [Homo sapiens],22729989.5225441,24815037.1236548,28279765.7054605,21179251.129016,22984793.5760946,25306795.9405251,12494794.0253129,11934408.7788857,11686898.6147288,9339106.02953129,10262429.9911765,10095379.3785868,10297416.7909592,11956497.4888912,11708090.5319829,573560.505550448,4931591.22811486,18757547.6052544,15412934.02478,23513006.2022937,25606187.630536,26491950.7129576,11827824.7879922,9774944.64712277,11100691.4674647,20552955.0967716,15943993.0056192,15676236.9717652,17420285.4597113,17724059.5078108,16416022.2965374,8389426.79457559,7352299.81667288,7002560.42522932,5226958.93508424,5159521.2834064,4978180.1471697,12567813.0862516,10941668.1699521,10224926.0550352,6761208.81669259,11963043.4767858,8258618.95142911,15035231.5063659,17952173.2133335,12765189.2650095,10227700.4328855,12693809.697993,12419801.4951235,17231310.5426302,18191112.6908951,18880898.211712,27448159.4839682,21431571.4782718,24464432.2194069,6567639.15133087,6996788.32973022,6702446.44669258
2206,gi|149158702,"HLA class I histocompatibility antigen, alpha chain F isoform 1 precursor [Homo sapiens]",421395.66284746,815307.543873035,314259.971492902,424825.176579757,479891.282688659,265431.83641172,498899.429793041,395972.492180657,409501.440493277,580380.087314253,554185.78597228,569375.895118036,314128.491465851,166744.768053449,259292.249437704,348575.683457555,288109.940579279,656762.899849195,652141.924267784,470794.58376112,455560.268939787,309492.198911474,257870.531823686,452783.763623304,353085.12563248,152189.050187972,683036.840326191,646653.087662145,445886.149338311,389904.164249713,427361.6925307,462857.469781327,522366.310806258,488168.431438185,213394.517994942,410640.314847646,323755.768417854,320742.99850531,245765.951495458,252707.385189887,640709.751227081,674014.283096104,646054.567912852,351987.562585743,386039.442300568,240025.635171109,1161878.47564514,712679.080485269,762821.892788704,706814.947295844,731326.70366524,620340.550240158,318096.276665505,101090.48716642,602498.472223809,348452.009896499,358041.200594019,344500.744927909
2207,gi|13569956,actin-related protein 2/3 complex subunit 5-like protein [Homo sapiens],694531.314620034,808870.901078441,687665.491745218,289819.81880442,336368.182128573,331027.761363678,232108.926416969,221907.344441419,230276.028589199,486788.590755812,472738.446289204,435480.797452744,202274.307684436,220347.202598396,196499.902593574,680493.929801064,573266.87189157,557181.220408429,480972.972854355,295189.589899066,340429.307303587,323162.46300799,784986.334495486,791850.171244568,590717.344958338,404322.513823744,479695.565245073,473974.070514198,592192.977342942,633525.067845186,589964.645738337,677038.490017834,586338.51948775,677738.803378667,311435.934440995,345167.657659959,384149.56311234,440500.434933455,477256.140680576,438985.945176612,477648.331268503,530314.438368644,577830.716379372,436743.235177163,880070.571704346,487725.995635783,545680.641413268,568067.641211782,587267.747991442,875998.55413655,829355.094017031,734175.864690863,548469.8332003,555013.835141571,557272.008494153,577902.012281128,748107.933516291,825693.683142658
2208,gi|10863895,thymosin beta-10 [Homo sapiens],896890.524287703,1643803.37797419,2366561.77419899,2351788.0214877,2597717.49565721,1133168.78133687,4012488.07826486,4163263.42459221,2860462.12267782,1997303.02176665,2078578.87016137,2841044.34297997,4213593.92010104,3581479.65687103,4009922.79869029,3731069.45443214,2707207.75926912,1393354.77526819,1679155.17512494,1685233.45250077,1290589.41365447,2653451.61157284,2018065.98271555,1589703.25141587,2081583.6823626,1455716.76312947,1305072.54867585,1521323.04205335,1059634.34961556,1164171.80221403,1038664.81311131,2799849.84508968,2973201.90306755,1523010.02400519,3638861.36470484,4123234.13065658,3287290.87241761,1983912.4499172,1926848.3701769,2192744.81525897,1416907.76016887,1306421.80464397,2503978.93822144,1635283.04455209,1189886.69014742,1703259.69996182,1378329.54027578,662057.639983641,758335.455297848,1895400.59570078,1980903.65321006,2614893.27681226,1238709.20757693,1151649.43106761,1011875.97647435,6146611.22634999,4920928.60891993,4248219.56297068
2209,gi|52426743,luc7-like protein 3 [Homo sapiens],36441.2901627183,102458.239735524,68350.9458104835,41256.6614331224,102359.678599693,40345.0876407417,70029.223189291,14440.9255331573,13592.5545506222,44691.2432093347,54264.9433567894,61698.5072928911,59040.5849428565,35442.9371470044,60499.7776793686,117102.685449979,80812.3330903759,77760.7683995946,42974.213317445,81037.4102820417,85807.405476235,63545.4535116739,40365.8955446144,50930.7769310964,75683.5311820255,26051.7724885234,44665.4047525976,51979.3781523039,55443.1063245932,40965.8995835019,62659.4363000132,29500.6596981669,50105.9750077696,63484.6837447404,15076.2680141065,15518.4043627951,25018.6704271079,66817.4287740786,64739.0306282854,77020.3215010548,42629.9102390373,69884.8495475094,60553.6852229846,45765.071038988,37187.3628951668,43243.0406713908,83173.8564162779,111147.071643716,85851.2459816376,75935.6470193609,102122.326613958,67611.2057986454,33545.6328926765,58349.0437770706,332788.05059776,30774.8582440163,35556.3306389144,43152.3160998666
2210,gi|26051235,nuclear pore complex protein Nup133 [Homo sapiens],2697.56757980046,14223.4754282257,15455.6930723878,12462.1341619842,8991.6595204461,11289.8610397832,3342.9501413175,925.134776141638,5436.37066663809,6482.46436463944,1796.77624351004,6292.28049671529,4808.0762092008,17295.4845721298,6447.3782751901,27876.009162233,13462.2818954355,10179.7505182157,12782.6757706525,5744.14915099264,10682.3144246252,4158.1593487894,15592.8266506556,16045.1329368868,19919.8774290814,6958.8737143374,7520.47967104926,8078.1397563018,9052.66814690206,19694.533539434,7508.84911656208,3842.30198640025,12449.164567364,8521.99163319659,8438.0399472057,4306.64799339821,16396.2119971091,4750.39752418633,16177.3628681764,14864.8754746464,16023.4430306638,2757.60108571221,14290.7974605437,6842.64556099128,5573.721685429,4294.82487957274,6039.94409190278,9163.32269077939,3063.10836240532,6084.07409293524,6998.15677664701,11466.4288832115,5314.88489186138,5676.3071045641,10672.9673965229,18958.9943199671,19823.7191719235,10093.8033153682
2211,gi|6041669,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4 isoform 1 [Homo sapiens],325808.475832949,333972.783625585,213206.337280134,85380.9786595539,118139.867675052,122719.746301043,84581.7533059268,74990.0932440282,86647.7573735208,158862.043749535,148379.940884568,143736.34917561,57315.0841944173,60890.114843625,59504.3521222148,509952.562424657,373523.57406306,238014.005596115,184849.460643639,164931.844609113,171640.373278794,151892.890492826,109419.558880778,166320.704461725,136418.484190174,195563.201047656,199716.036649071,211562.144856857,254736.921115802,253287.923838023,242059.138546307,89453.7742807409,94345.6892323972,98230.2020703283,90910.9894828173,97019.8613254048,117983.987075147,202977.851983125,169645.159129935,152142.82581952,121499.472536108,89463.2475504514,72627.2251441453,269260.549260875,262136.404112297,231088.613024839,176170.555066789,186688.933605756,186478.581061648,154006.053434037,162155.538017082,158202.191657441,274396.602532085,233202.499887376,232644.390996332,132504.295606073,160665.711356145,173370.715069016
